event1,event2,ratio_winner,ratio_median,ratio_avg
Ecotrail Stockholm 45 km,Kullamannen 50 km,0.9470756012535653,0.8560729323827274,0.8378133642118504
Ecotrail Stockholm 45 km,Lejonbragden 100 km,0.5128778825992951,0.5945668601121791,0.4761230309874251
Ecotrail Stockholm 45 km,Lejonbragden 50 km,0.935860261241776,1.0505869302307478,
Ecotrail Stockholm 45 km,Peters Trail 104 km,0.3860706801022019,0.4186365565264356,
Ecotrail Stockholm 45 km,Peters Trail 52 km,0.7996194553454632,0.8267165031901723,
Ecotrail Stockholm 45 km,Sandsjöbacka 60 km,0.7553889146339751,0.7359602236360785,0.7356253024496437
Ecotrail Stockholm 45 km,Sandsjöbacka 90 km,0.4018466779220391,0.4235869010995445,0.4035448136958711
Ecotrail Stockholm 45 km,Silverleden Ultra,0.7034300584535315,0.6349218538590371,
Ecotrail Stockholm 45 km,Snapphaneracet,0.7303634709644132,0.8442675561866047,
Ecotrail Stockholm 45 km,Sätila 85 km,0.4827641911599731,0.5235342716889194,0.46748667017486667
Ecotrail Stockholm 45 km,Sörmland Ultra Marathon,1.0289015129779462,1.073680370040566,1.0019523639893622
Ecotrail Stockholm 45 km,Sörmlands100 100 km,0.43609477689852233,0.4345658021255649,0.4546363565190561
Ecotrail Stockholm 45 km,Sörmlands100 100 miles,0.19181651341433598,0.2235256808592455,0.2047696961633898
Ecotrail Stockholm 45 km,Sörmlands100 55 km,0.8991107842481781,0.8321766470796867,0.854899661007313
Ecotrail Stockholm 45 km,TEC 100 miles,0.22173343841818716,0.2504552499143161,0.23738811193766196
Ecotrail Stockholm 45 km,TEC 200 miles,0.07456722398644573,0.11985627767010568,
Ecotrail Stockholm 45 km,TEC 46 km,0.9896385258448134,1.067958597206025,1.118963572756403
Ecotrail Stockholm 45 km,TEC 50 miles,0.5360374365229315,0.555421555706261,0.5898197362028714
Ecotrail Stockholm 45 km,Trail genom Skåne,0.8868080055392529,1.010593281996659,
Ecotrail Stockholm 45 km,Trans Scania,0.11385514117597256,0.13581373883387307,
Ecotrail Stockholm 45 km,UKA pain 50 km,0.9116670056267372,0.8264449828406056,0.8493484699603616
Ecotrail Stockholm 45 km,UTMB,0.18648316028496645,0.19078988575265124,
Ecotrail Stockholm 45 km,Ultravasan 90,0.5858163443108555,0.6372287794709182,0.5010430195377769
Ecotrail Stockholm 45 km,Ursvik Ultra 45 km,0.8805273037182124,1.0012321236660382,0.9615171320016015
Ecotrail Stockholm 45 km,Ursvik Ultra 75 km,0.5431194636801141,0.6038107890051191,0.5609095979102126
Ecotrail Stockholm 45 km,VXO 100 km,0.6654680412480902,0.7259867870881418,0.5662600547843029
Ecotrail Stockholm 45 km,Öland Ultra,1.019058083582768,1.1251539069689076,
Ecotrail Stockholm 45 km,Österlen Spring Trail,0.8437166698036264,0.8261972286725798,0.7895592976884963
Ecotrail Stockholm 45 km,Östgöta ultra trail,0.6852222208068481,0.7650586483128144,0.7079989561773905
Ecotrail Stockholm 80,Aros Marathon 50 km,1.9447461998358797,1.920098515781969,2.011672086784474
Ecotrail Stockholm 80,Björnfrossa,1.2260090901252663,1.1927849579256753,1.2394461486062398
Ecotrail Stockholm 80,Black river run 100 miles,0.4461617076210028,0.4570393614296866,0.470035102564089
Ecotrail Stockholm 80,Black river run 50 miles,0.9210582323928674,0.9683748083693169,1.1663899534338296
Ecotrail Stockholm 80,Borås 50 km,1.515699710674585,1.5791684434968016,1.916813204327487
Ecotrail Stockholm 80,Borås 91 km,0.7365180844136625,0.8531620781016012,0.7787987855146482
Ecotrail Stockholm 80,Ecotrail Stockholm 45 km,1.8503866745984534,1.7062553635091315,1.9247048546190761
Ecotrail Stockholm 80,Fjällmaraton 100 km,0.7156898696405588,0.6700987554908143,0.6323908763371174
Ecotrail Stockholm 80,Fjällmaraton 45 km,1.9252238834838784,1.595334385214783,1.6350904905134476
Ecotrail Stockholm 80,Gax 100 miles,0.42085324087776416,0.4195051218220489,0.41762252337905476
Ecotrail Stockholm 80,Gotland Run 511 km,0.05434849080504958,0.06996051537822111,0.08573472443206326
Ecotrail Stockholm 80,Gotland Ultra,1.7896042719214658,1.6889598358085574,1.9894429370576125
Ecotrail Stockholm 80,Gotrun enkle,1.0969363015208287,1.1096785793213495,1.1545701544793188
Ecotrail Stockholm 80,Göteborg Trail,1.3977812105041427,1.4588232976816562,1.6016705086673124
Ecotrail Stockholm 80,Hammarby Alpin Marathon,2.0201331384965093,1.9700750119699952,2.0440669580728548
Ecotrail Stockholm 80,Idre 45 km,2.0510622514372847,1.6703898959713568,1.7450129401611012
Ecotrail Stockholm 80,Jättelångt,1.1526240214924266,1.2019897106318063,1.259761906978306
Ecotrail Stockholm 80,Kolmården Ultra Trail,1.3591130045332895,1.3618777926925694,1.1872516667789077
Ecotrail Stockholm 80,Kullamannen 100 km,0.7466786692172086,0.6591228663474716,0.7238029383944165
Ecotrail Stockholm 80,Kullamannen 100 miles,0.4551611236355821,0.3999395201028158,0.39875939672789235
Ecotrail Stockholm 80,Kullamannen 50 km,1.7524560723969154,1.4606790324330188,1.548823464155096
Ecotrail Stockholm 80,Lejonbragden 100 km,0.9490223996580057,1.0144828940311892,1.2866097120296223
Ecotrail Stockholm 80,Lejonbragden 50 km,1.7317033566880098,1.7925695845388072,
Ecotrail Stockholm 80,Peters Trail 104 km,0.7143800419142767,0.7143008699342245,0.7444951626331352
Ecotrail Stockholm 80,Peters Trail 52 km,1.479605184920918,1.4105894676697457,1.6444571149303575
Ecotrail Stockholm 80,Sandsjöbacka 60 km,1.3977615817780962,1.2557360789084389,1.2787673505791217
Ecotrail Stockholm 80,Sandsjöbacka 90 km,0.7435717380585977,0.72274742191331,0.6964418024563539
Ecotrail Stockholm 80,Silverleden Ultra,1.3016176066744256,1.083338818556143,1.1634910362654827
Ecotrail Stockholm 80,Snapphaneracet,1.3514548342860246,1.4405360459801415,1.851152487030335
Ecotrail Stockholm 80,Sätila 85 km,0.8933004262957146,0.8932831590500657,0.8868901740828046
Ecotrail Stockholm 80,Sörmland Ultra Marathon,1.903865649088579,1.831972890076185,1.9068592300651397
Ecotrail Stockholm 80,Sörmlands100 100 km,0.8069439640350111,0.7414802306743931,0.8454687199647681
Ecotrail Stockholm 80,Sörmlands100 100 miles,0.35493472038982277,0.3813918918481181,0.35786743492641787
Ecotrail Stockholm 80,Sörmlands100 55 km,1.6637026141605937,1.4199058674667613,1.5177865207968206
Ecotrail Stockholm 80,TEC 100 miles,0.41029259976191024,0.4273406134853218,0.4483266163198267
Ecotrail Stockholm 80,TEC 200 miles,0.13797819762631733,0.20450541662485758,0.15532752174182488
Ecotrail Stockholm 80,TEC 46 km,1.8312139408925,1.8222100844884683,2.1577258344392725
Ecotrail Stockholm 80,TEC 50 miles,0.9918765296279467,0.9476910084323937,1.0629801810297563
Ecotrail Stockholm 80,Trail genom Skåne,1.6409377163770649,1.7243302077330958,
Ecotrail Stockholm 80,Trans Scania,0.2106760360665453,0.23173292032352436,0.2813694912438731
Ecotrail Stockholm 80,UKA pain 50 km,1.6869364788827876,1.4101261846169957,1.5375666521663642
Ecotrail Stockholm 80,UTMB,0.34506595482830943,0.32553626586875567,0.2999645534162726
Ecotrail Stockholm 80,Ultravasan 90,1.0839867572747865,1.0872750227546317,0.9939479961996143
Ecotrail Stockholm 80,Ursvik Ultra 45 km,1.6293159894202853,1.7083576811228158,1.8763311522365806
Ecotrail Stockholm 80,Ursvik Ultra 75 km,1.0049810183087418,1.030255397284665,1.0003728166578305
Ecotrail Stockholm 80,VXO 100 km,1.2313731958966,1.238718849305904,1.121356684231184
Ecotrail Stockholm 80,Öland Ultra,1.885651498503391,1.9197998885389531,
Ecotrail Stockholm 80,Österlen Spring Trail,1.5612020829412134,1.4097034527389698,1.541940554810921
Ecotrail Stockholm 80,Östgöta ultra trail,1.267926066519751,1.3053854220827863,1.3405653334009187
Fjällmaraton 100 km,Aros Marathon 50 km,2.7173029580711967,2.865396331583382,3.0581079465609804
Fjällmaraton 100 km,Björnfrossa,1.7130451919642307,1.7800136892539358,2.0710224522452947
Fjällmaraton 100 km,Black river run 100 miles,0.623400898276063,0.6820477693544257,0.7736026156558328
Fjällmaraton 100 km,Black river run 50 miles,1.2869516133509766,1.4451225292308296,1.2892133788625193
Fjällmaraton 100 km,Borås 50 km,2.1178163544997717,2.356620469083156,
Fjällmaraton 100 km,Borås 91 km,1.0291022908897176,1.2731885727450754,1.2340352611537435
Fjällmaraton 100 km,Ecotrail Stockholm 45 km,2.585458804283165,2.5462744849591363,3.1338183713877767
Fjällmaraton 100 km,Ecotrail Stockholm 80,1.3972532551036811,1.4923173514440409,1.6004419329579485
Fjällmaraton 100 km,Fjällmaraton 45 km,2.6900253380011994,2.3807451844113325,2.6423398345326343
Fjällmaraton 100 km,Gax 100 miles,0.5880385607373896,0.6260347723146897,0.6868552589771406
Fjällmaraton 100 km,Gotland Run 511 km,0.075938605687328,0.10440329101488703,0.13295036764705884
Fjällmaraton 100 km,Gotland Ultra,2.5005303942897212,2.5204640688691886,2.887330727409385
Fjällmaraton 100 km,Gotrun enkle,1.532697817941371,1.6559925984470223,1.808526527677185
Fjällmaraton 100 km,Göteborg Trail,1.953054346299677,2.1770273198211507,2.4940479799806723
Fjällmaraton 100 km,Hammarby Alpin Marathon,2.822637603507063,2.9399771240091503,3.2295849283881077
Fjällmaraton 100 km,Idre 45 km,2.865853407241031,2.4927518254348624,2.6961378156835187
Fjällmaraton 100 km,Jättelångt,1.6105076659409885,1.7937501014330461,2.045382118142049
Fjällmaraton 100 km,Kolmården Ultra Trail,1.899025069637883,2.0323538605814315,2.5963011436779113
Fjällmaraton 100 km,Kullamannen 100 km,1.0432992010802296,0.9836204901838634,1.1002041057748022
Fjällmaraton 100 km,Kullamannen 100 miles,0.6359753615964662,0.5968366853776349,0.6203638591672727
Fjällmaraton 100 km,Kullamannen 50 km,2.448624951582802,2.179796664990287,2.6252571655638723
Fjällmaraton 100 km,Lejonbragden 100 km,1.326024637088455,1.5139304255059098,2.275345185251277
Fjällmaraton 100 km,Lejonbragden 50 km,2.4196281520062923,2.6750826946780975,
Fjällmaraton 100 km,Peters Trail 104 km,0.9981698389458272,1.0659635823544162,1.0222861330434119
Fjällmaraton 100 km,Peters Trail 52 km,2.0673831608990367,2.1050471383677745,
Fjällmaraton 100 km,Sandsjöbacka 60 km,1.9530269199983148,1.8739567393893668,2.013886286911251
Fjällmaraton 100 km,Sandsjöbacka 90 km,1.0389580314054774,1.0785685184326794,1.133389481749604
Fjällmaraton 100 km,Silverleden Ultra,1.818689437826104,1.6166853164242199,1.8508613999342216
Fjällmaraton 100 km,Snapphaneracet,1.8883246663317539,2.1497369367967556,2.3917349933778214
Fjällmaraton 100 km,Sätila 85 km,1.2481669284271932,1.33306195800316,1.4204130908625876
Fjällmaraton 100 km,Sörmland Ultra Marathon,2.6601824754690995,2.733884931235777,3.081787154798973
Fjällmaraton 100 km,Sörmlands100 100 km,1.127505080434187,1.1065238139881268,1.2823057058410248
Fjällmaraton 100 km,Sörmlands100 100 miles,0.49593369341399474,0.5691577379050157,0.6135155316884169
Fjällmaraton 100 km,Sörmlands100 55 km,2.324613893160393,2.1189501634378507,2.5738298454077237
Fjällmaraton 100 km,TEC 100 miles,0.5732826705622809,0.6377278124808871,0.7948045885799856
Fjällmaraton 100 km,TEC 200 miles,0.1927904857667109,0.3051869816935676,
Fjällmaraton 100 km,TEC 46 km,2.558669639703285,2.719315727058453,
Fjällmaraton 100 km,TEC 50 miles,1.3859027096835912,1.414255735691162,1.6475132651333435
Fjällmaraton 100 km,Trail genom Skåne,2.292805565630255,2.5732478886192065,
Fjällmaraton 100 km,Trans Scania,0.29436777716632095,0.34581905789959483,
Fjällmaraton 100 km,UKA pain 50 km,2.357077486272117,2.1043557730295257,2.4744676866255535
Fjällmaraton 100 km,UTMB,0.48214452860931517,0.4858034180802446,0.37547482642396857
Fjällmaraton 100 km,Ultravasan 90,1.5146040250914794,1.6225593822484512,1.5169933615461773
Fjällmaraton 100 km,Ursvik Ultra 45 km,2.2765670698099685,2.549411810012284,3.0693615231309512
Fjällmaraton 100 km,Ursvik Ultra 75 km,1.4042129991493015,1.5374680057867793,1.6300370622838831
Fjällmaraton 100 km,VXO 100 km,1.7205402062139472,1.8485616323799967,1.778487111221726
Fjällmaraton 100 km,Öland Ultra,2.634732694274997,2.8649506849670154,
Fjällmaraton 100 km,Österlen Spring Trail,2.1813946922642575,2.103724922912939,2.382265732217294
Fjällmaraton 100 km,Östgöta ultra trail,1.7716138236755283,1.9480493156962448,2.058874775319674
Fjällmaraton 45 km,Aros Marathon 50 km,1.010140283693486,1.203571197096377,1.2527833536807935
Fjällmaraton 45 km,Björnfrossa,0.6368137756044687,0.7476708137053589,0.811495311430205
Fjällmaraton 45 km,Black river run 100 miles,0.23174536294118175,0.28648499378276393,0.29844095859203346
Fjällmaraton 45 km,Black river run 50 miles,0.4784161677477861,0.6070042853360442,0.7077736617368436
Fjällmaraton 45 km,Borås 50 km,0.7872849093954621,0.9898667377398721,
Fjällmaraton 45 km,Borås 91 km,0.38256230391286333,0.5347857389701647,0.5387570018671646
Fjällmaraton 45 km,Ecotrail Stockholm 45 km,0.9611280487804879,1.0695283567647889,1.1962526251949273
Fjällmaraton 45 km,Ecotrail Stockholm 80,0.5194201093071853,0.6268278357614463,0.6226239256722652
Fjällmaraton 45 km,Fjällmaraton 100 km,0.3717437103187443,0.42003655265074574,0.38358916392976855
Fjällmaraton 45 km,Gax 100 miles,0.21859963637901145,0.2629574876025568,0.2579068018420709
Fjällmaraton 45 km,Gotland Run 511 km,0.02822969903463941,0.043853198443285724,
Fjällmaraton 45 km,Gotland Ultra,0.9295564465380536,1.0586870385678857,1.2726308769016803
Fjällmaraton 45 km,Gotrun enkle,0.5697707736389684,0.6955774222668379,0.7134828698001078
Fjällmaraton 45 km,Göteborg Trail,0.7260356691475917,0.9144310504441687,0.9912758081356285
Fjällmaraton 45 km,Hammarby Alpin Marathon,1.0492977756129243,1.2348978560408577,1.2827497145767373
Fjällmaraton 45 km,Idre 45 km,1.0653629788373962,1.047046883369513,1.1072795046834099
Fjällmaraton 45 km,Jättelångt,0.5986960952336838,0.7534406089228622,0.8610270776239982
Fjällmaraton 45 km,Kolmården Ultra Trail,0.7059506253754984,0.853662909365059,1.0186392427504352
Fjällmaraton 45 km,Kullamannen 100 km,0.38783991598214623,0.4131565598134667,0.43229543990838815
Fjällmaraton 45 km,Kullamannen 100 miles,0.23641984059117535,0.2506932238215195,0.24540773906587188
Fjällmaraton 45 km,Kullamannen 50 km,0.9102609246804465,0.9155942766421127,0.9761605055945799
Fjällmaraton 45 km,Lejonbragden 100 km,0.49294131856532863,0.635906116882579,
Fjällmaraton 45 km,Lejonbragden 50 km,0.8994815468185058,1.1236325131282556,
Fjällmaraton 45 km,Peters Trail 104 km,0.37106335945798524,0.4477436683833883,0.442023368644676
Fjällmaraton 45 km,Peters Trail 52 km,0.7685366868831014,0.8841967431673174,
Fjällmaraton 45 km,Sandsjöbacka 60 km,0.726025473592563,0.7871303286297415,0.7522885408856153
Fjällmaraton 45 km,Sandsjöbacka 90 km,0.3862261134601306,0.453038202280085,0.4286351344647251
Fjällmaraton 45 km,Silverleden Ultra,0.6760863595349871,0.6790669270319094,0.6828832400252317
Fjällmaraton 45 km,Snapphaneracet,0.701972817748571,0.9029680920380834,1.0842194211675233
Fjällmaraton 45 km,Sätila 85 km,0.46399820507067535,0.5599347493095006,0.5380579928358132
Fjällmaraton 45 km,Sörmland Ultra Marathon,0.9889061035557851,1.1483316018600969,1.2022129581332204
Fjällmaraton 45 km,Sörmlands100 100 km,0.4191429220038389,0.4647804482535278,0.5055804913350413
Fjällmaraton 45 km,Sörmlands100 100 miles,0.18436023126179701,0.23906705414411947,0.20743289866921746
Fjällmaraton 45 km,Sörmlands100 55 km,0.8641605937019455,0.890036521889169,1.0301887365301303
Fjällmaraton 45 km,TEC 100 miles,0.21311422701626068,0.267868991883973,0.2734589575886252
Fjällmaraton 45 km,TEC 200 miles,0.07166865049307017,0.12818968770445238,
Fjällmaraton 45 km,TEC 46 km,0.9511693453432238,1.142212003562589,1.3428987106807806
Fjällmaraton 45 km,TEC 50 miles,0.5152006154385798,0.5940391037862599,0.7057860228819433
Fjällmaraton 45 km,Trail genom Skåne,0.8523360480068581,1.0808581722514217,1.0613811102925748
Fjällmaraton 45 km,Trans Scania,0.1094293696820895,0.14525664492107446,
Fjällmaraton 45 km,UKA pain 50 km,0.8762287302555759,0.8839063444540171,0.9788342626493751
Fjällmaraton 45 km,UTMB,0.17923419597510876,0.2040551929963749,0.1585889417062797
Fjällmaraton 45 km,Ultravasan 90,0.563044519951211,0.6815342493907631,0.6066026806195121
Fjällmaraton 45 km,Ursvik Ultra 45 km,0.8462994893206295,1.0708461479646576,1.1604219237302378
Fjällmaraton 45 km,Ursvik Ultra 75 km,0.5220073503815731,0.6457927609614956,0.6443705219554438
Fjällmaraton 45 km,VXO 100 km,0.6396000000105502,0.776463455427329,0.678072840974149
Fjällmaraton 45 km,Öland Ultra,0.9794453074678892,1.2033840092279378,1.2044560822444699
Fjällmaraton 45 km,Österlen Spring Trail,0.8109197565719305,0.8836413643458069,0.9578761637450881
Fjällmaraton 45 km,Östgöta ultra trail,0.6585862960651185,0.818251918958695,0.8225247735144171
Gax 100 miles,Aros Marathon 50 km,4.620960493923645,4.577056192883531,4.056749136658483
Gax 100 miles,Björnfrossa,2.9131511202532425,2.843314409952893,3.0187518013541044
Gax 100 miles,Black river run 100 miles,1.060136086134096,1.089472661131321,1.1027918377162802
Gax 100 miles,Black river run 50 miles,2.188549696021912,2.3083742199936585,2.2194988246265965
Gax 100 miles,Borås 50 km,3.601492310035024,3.7643603411513857,
Gax 100 miles,Borås 91 km,1.7500591961167347,2.033734592788849,2.1479548768321695
Gax 100 miles,Ecotrail Stockholm 45 km,4.396750446162998,4.067305200228075,4.7836735238840085
Gax 100 miles,Ecotrail Stockholm 80,2.376125221025559,2.383761122287782,2.421688121225599
Gax 100 miles,Fjällmaraton 100 km,1.700568749685426,1.5973553614324296,1.4669036197566072
Gax 100 miles,Fjällmaraton 45 km,4.574573025666815,3.80289608452388,4.001851122014852
Gax 100 miles,Gotland Run 511 km,0.12913881972655397,0.16676915665382,0.21627875323261195
Gax 100 miles,Gotland Ultra,4.252323846167677,4.026076793705995,4.502281698059074
Gax 100 miles,Gotrun enkle,2.606458011902138,2.6452086556217718,2.7222399794818317
